id,alpha,beta,gamma,H,theta,expected_loss,unexpected_loss1,unexpected_loss2
202,0.022464150422282676,3.9000380705898534,0.0011906832397198621,0.6110238396184968,0.3172689980821214,1788224901.8144257,5471384713.414447,6456609225.454314
203,0.02046893360000679,3.9382451833714818,0.0034936146245321768,0.7787062796924048,0.311701864696058,1998967238.0312536,6103179517.983349,6852051679.0369
204,0.001,1.7600762540018973,0.005589212877048428,0.001,0.19522956363932115,1031975097.8938098,1463513971.4560373,1709018596.427608
205,0.05173399136926635,1.7837713102747552,0.001,0.08657295806180773,0.17899267686398687,1026313090.2432302,1526614414.0369623,1930638608.6484368
206,0.025801281705909458,3.2030732820205303,0.001,0.8763072374901522,0.042031990922510865,1963022068.7591588,5944741871.939564,6949825997.886051
207,0.001,0.3098367450641142,0.00801862978442596,1.0545793154039524,0.17222912852256578,1207830415.2232325,3227469687.879504,4382993364.95108
208,0.001,0.3024246442857492,0.001,0.5090200680310283,0.25805584795541536,1087318401.1012332,2075974565.5917068,3155839483.931097
209,0.041121102821529615,1.1395297492802376,0.005707387999410896,0.6150278951488443,0.04795916632989249,1176785091.1585553,3051668682.398877,4584064428.629385
210,0.001,1.2313478782322678,0.0032747427656853673,0.3491894372546114,0.07063755964333363,1106496728.6855652,2289737147.086743,3591817025.1777725
211,0.001,2.443160042429188,0.006340546964887452,0.001,0.06677333021418055,1024900881.3789636,1438503282.5807397,1679077856.8643363
212,0.02540448015216587,0.023288875040458956,0.001620072886600904,0.4959828455830456,0.26914871593674927,1043966334.1539397,1837215947.6043267,2637800074.246723
213,0.05474219871358353,0.001,0.0010490937881569018,0.31194490307523765,0.03876681203919209,1027905739.399836,1612539370.3608882,2087997937.9623604
214,0.0233677309908544,0.7441005905615423,0.001,0.45099749792667654,0.016489114143238226,1110723878.580924,2227351707.8828096,3258293567.924668
215,0.04712557651942245,2.2500639377958676,0.007098452666965198,0.5226901366370618,0.1130232015608047,1274094126.2890809,3493145084.072749,5296467366.797171
216,0.04452344401492041,1.9668001010772285,0.007652422332032081,0.17214447761795104,0.0907007800932309,1041596644.3735793,1768823418.2353115,2205194741.82689
217,0.00017867595322850968,2.0399238621300815,0.0025350608445851627,0.010832507565328608,0.17219840287976898,1018398365.362666,1416913015.3341436,1641813177.1389825
218,0.001,1.3686432175221497,0.00046806344006305924,0.001,0.1626931374345934,1027636316.4781849,1444106098.226441,1769456847.337864
219,0.001,2.3962461829205646,0.01167134436891848,0.6465884201074681,0.001,1510581976.8945549,5226907611.984339,6323300735.779109
220,0.05076028916267515,0.38185459517329323,0.0017945790186079395,0.08302843777530727,0.001,1032202922.637933,1476618009.2680688,1691717138.1588125
221,0.04079439684304999,3.4564077536734903,0.016278103218100387,0.24614228378757458,0.26521531733252895,1137941108.2815912,2450404695.4943504,3698315066.5706162
222,0.014506466840849209,3.0817251422926577,0.0034623478364257327,0.7287620215226234,0.1488556272441407,1858636959.3252816,5870148646.867342,6746670956.512265
223,0.009616868168669189,3.358186712662889,0.011187788212517277,1.2494337804984672,0.18883929971627714,2260348437.845064,6533489704.244664,7207464942.502758
224,0.05180927130534621,0.001,0.009013353120712973,0.4769106437810283,0.009937415888569917,1057572948.6811957,1756468479.0321622,2470533759.0488853
225,0.0007329282507070045,2.936044517374725,0.008252192566560429,0.010269726318072658,0.18591890170872769,1010047826.1578149,1379096433.5881176,1646172335.881661
226,0.031619687711285316,2.0494543983092273,0.0136314925020967,0.5678657012544632,0.30035670616457066,1307306476.4759903,3729715194.9563646,5439313360.540141
227,0.0380705877082284,2.5329760956023772,0.007360919735705197,0.15225442237662704,0.09478355927251195,1070421652.379598,1805650858.2721426,2507422429.6853895
228,0.02904934387194475,2.2943921484840577,0.001,0.7507765988250181,0.0204184276906417,1626600856.5136695,5100345161.299912,6387887932.712875
229,0.003895991263688458,2.0187706162120915,0.0066773084067663635,0.01882730610722999,0.21823485219300434,1039576919.5861923,1434263578.232925,1670865344.6527107
230,0.025618652086788256,2.12535091073556,0.007650152083155675,0.001,0.22362117306804746,1029463659.4943643,1428912061.1646817,1676629876.8008332
231,0.0015768140079338439,0.001,0.0018111643962013774,0.6061147403670399,0.07524035695003843,1072249625.3888242,1995721359.0002894,2714261229.6358957
232,0.05792426636280176,3.2958797052174553,0.010111321427210575,0.324422242896521,0.40947088841715895,1198586573.3779283,2860339845.527988,4132487822.346741
233,0.018195226996200978,3.1261905082778148,0.0041935242471431225,0.3374503307818576,0.2976735054003562,1200418985.368134,3092066985.0665646,4717005401.912885
234,0.03591842179697494,1.164616035091152,0.006077144156039059,0.12788030899298214,0.17840660560793076,1035621468.5351853,1546860768.6053426,1930345673.8093882
235,0.0027943896403726624,2.796655019976768,0.001,0.001,0.05737724911628726,1005754705.9589218,1417815413.877883,1585090346.7185163
236,0.012217130273227014,1.1403531168713206,2.3652322774255115e-05,0.4700529217420195,0.15330026238836356,1185646587.8289294,2796364186.823689,4127686888.6667743
237,0.02166368722914425,2.3169685486165306,0.008300615449740822,0.001,0.2271482211436403,1015081033.070401,1369752694.2673142,1558016225.768649
238,0.03834037519516669,0.001,0.006172401361579817,1.2030491760086943,0.011263970455582709,1121334971.3902342,2521479452.835561,3930534380.5889916
239,0.001,2.805803290678902,0.005758451124635902,0.41480758633013043,0.09905875683279236,1356935199.9776957,4062768760.7744055,5763640036.9248495
240,0.038087357346310566,0.8563747798285127,0.0054062400623547105,0.4551569062608944,0.1067572878968098,1105032736.006059,2366700985.2318068,3340438005.829335
241,0.02356365328673916,2.0505283891056054,0.005188658772171214,0.27065632102311366,0.24492401107858866,1096434051.1827364,2241386680.6576176,3063767250.57815
242,0.0018170800907291763,2.162658892488981,0.008027855270384137,0.2883695603782077,0.16521463548003817,1146180792.4749773,2635774356.9451857,4257103374.443738
243,0.001,1.0763900837041307,0.001,0.3649257085299698,0.001,1098025268.0031073,2142254548.9409509,2964058830.9629893
244,0.001,0.001,0.0013136011290234189,0.001,0.09317525121996952,1027569686.0248309,1462607116.8140912,1722471830.315256
245,0.030800499303882484,2.1123195989568178,0.00984455956356817,0.7722394544758,0.057681987254917876,1492641406.8154583,4876394700.250216,6152594658.884499
246,0.001,1.2916309194999,0.0062330328877602155,0.06854231124888233,0.14529322444548934,1027604383.1472452,1473326955.9603941,1710540859.8212314
247,0.0037291922584004704,0.049810442971025104,0.0015671394580604242,0.6353535173137657,0.12683273188618147,1059951622.5615327,2007096975.2869132,2844594527.7559843
248,0.010331711697929702,2.001668134367494,0.0025929906358360877,0.4032309685020572,0.14301824433338395,1205955619.364476,3043121575.698265,4219190851.593336
249,0.0029614520180311216,4.262060309484863,0.005257155090603193,0.001,0.16715572066619855,1024164116.5814654,1434497515.2548752,1633170498.295517
250,0.04097727263276857,1.1938783596218077,0.009998140345804497,0.4737305624614091,0.03920232959031905,1176431101.9357116,2759261223.2033153,4020682957.2698765
251,0.020284384530374153,2.7416819805183805,0.013237938718485151,0.001,0.13227414295158113,1027965860.3012611,1391334245.04142,1587913588.1812887
252,0.017411118892691,1.6171596163986135,0.0033444090732504465,0.18182567116216172,0.18469744764634585,1031598141.877841,1733225156.5862434,2220325025.9359426
253,0.007288414017244336,1.1628995689488282,0.005000534474018644,0.41240808918284827,0.18504655223485839,1136188516.6582808,2540008946.392501,3587979923.4855957
254,0.06412841549794021,3.583535817934002,0.006247483770712169,0.5113774723124964,0.10954093765414491,1531121152.6438339,4631963583.732418,6016219091.289276
255,0.007264692303646507,0.001,0.001,0.001,0.001,1028382480.8227518,1444387426.233739,1695682710.5028622
256,0.026590312664323726,0.78477501920473,0.001,0.43595127054071187,0.16454532501771563,1094638414.9215288,2127963028.500507,3691700709.4104824
257,0.015205900988062534,3.4156778010872957,0.001,0.323207533985992,0.17719882517618152,1326353838.2180977,3796094192.2208195,5151040981.810762
258,0.000603159872653216,3.374861915981002,0.0056123766056017,0.001,0.05858830744740466,1020152662.6339036,1436743228.4742885,1672757671.912139
259,0.01671019331027485,2.181561338315353,0.0033029801634350785,0.23311806584556855,0.001,1076085314.5900052,2134626660.8115373,3192195450.3044863
260,0.060295769795242926,1.843384913078021,0.0013003798164743928,0.5839273371781648,0.001,1233219555.1598678,3474810975.4603496,5007385753.735285
261,0.03229360854419487,4.562575813729049,0.006947117262897138,0.6780383024146485,0.001,1994674742.1218693,6015740250.941438,6696888182.500292
262,0.021475278904021743,0.38126406694391957,0.001836532975726684,0.001,0.03382473049719377,1036316911.1547811,1468583162.262289,1702249713.731673
263,0.008988052819274974,2.4730573054125378,0.010828302843555272,0.44254674771120633,0.001,1375156906.986102,4028956872.0586386,5414269106.038264
264,0.023439964056577174,4.087725252810609,0.004492666945871851,0.06828211452834229,0.02737465696480633,1032528132.5914956,1590555985.440367,1878550079.3467398
265,0.040666223083852066,1.023344174702835,0.004598729287035556,0.6897792648841805,0.001,1235454890.57802,3460523314.7378387,4680423723.046981
266,0.01927977067872153,2.943570634691214,0.005959880830046195,0.23246360923065118,0.14908952548884408,1117625306.482389,2317725160.878237,3839147843.0472145
267,0.02450914218992363,0.8741339291003571,0.008878161525408648,0.15880224660015202,0.001,1028558137.0939388,1567539313.3583503,1933375728.0034971
268,0.0019897292979358557,1.394060064593471,0.007214961689146931,0.5154741126125303,0.001,1177682192.8362792,2958943709.020579,4513559274.745779
269,0.0059163019029083615,2.1930766734511478,0.0023147449114081287,0.21288731867025912,0.001,1089923561.3323932,2089002684.6700485,3227303347.322737
270,0.0402289414541891,1.8546876533038188,0.005373697714977107,0.8076505258118394,0.07694689159165749,1427441038.6647127,4595940640.841742,6021624542.597283
271,0.01693131789431201,3.2768825886506967,0.007147564503183252,0.24106975271610082,0.06058854035075068,1194672745.8160088,2761714086.9240966,4094837681.9283295
272,0.01086880405766916,0.6867419675287911,0.001,0.7010581448122895,0.19879231922499843,1139131742.5426545,2792258529.0684004,4208027007.18963
273,0.001,0.8605375015064282,0.002776958769774436,0.31628853667499895,0.017699262692408763,1062548900.308351,1985358377.9696894,2567634645.4761724
274,0.036952691438405176,2.089641447872599,0.0016097377830699426,0.001,0.17297957884916093,1022326018.4287759,1402887440.6381755,1554358351.3625453
275,0.013637308824688915,2.700780050756025,0.002225876454642616,0.4288949008816664,0.1700179189739031,1393586567.627051,4091523230.0795765,5493226673.047556
276,0.012819236224595996,4.201062848901648,0.00841636407608943,0.5923663370505615,0.09774164869084258,1898791643.2227752,5786179215.930658,7044954633.265051
277,0.010920547210803827,4.664928648655062,0.009307557543236717,0.001,0.18677104208433792,1029217707.8298814,1381941873.5262046,1537229869.2749188
278,0.008954979276269284,2.800364345825511,0.006236803834479095,0.15845200481958313,0.2565062650809992,1063229965.8098093,1850484421.03349,2792913516.291069
279,0.012754360813463192,1.3641705035875575,0.017920047768009827,0.001,0.2077817377089675,1031088723.2961271,1417546457.791998,1616094340.7578642
280,0.03312676074985283,5.31391685137428,0.001,0.001,0.0923407691341825,1033091254.3170695,1437577869.694209,1660245035.3497932
281,0.04961793911412819,0.49079849141499254,0.001,0.35049373226239255,0.16721000039389927,1067700091.1984468,1835432851.5951638,2500921694.690771
282,0.015228898099803413,3.1488690108689585,0.0011541398256345189,0.006811191664994221,0.04377631233218159,1021719874.6917654,1426774522.219463,1620167300.7719822
283,0.001,0.1424797486422662,0.003919372534749368,0.6644451068423312,0.001,1083211534.7005293,2099160077.284232,3305187275.3798776
284,0.002743430352177164,0.9311534604544079,0.008297189806663285,0.001,0.045027745589258865,1023856182.6875945,1417770174.9687018,1597339231.2561874
285,0.009918307842986284,0.001,0.001,0.11955337174605027,0.001,1034788044.4911547,1453191385.1049283,1751950926.7899148
286,0.05096040975202148,0.12164477274229579,0.015271255336824607,0.211283932659534,0.10581892041765491,1043308740.8014207,1562233293.4288034,1923653105.3520234
287,0.023290145322098655,2.6714124457760438,0.007129844496536406,0.001,0.07522895955352864,1028872969.3286122,1438280497.48258,1644039034.029811
288,0.07904605309552158,0.001,0.0010663657230808588,0.001,0.05717747724269284,1017882427.0467045,1420205122.694767,1612445771.8231816
289,0.001,0.2100739104993503,0.001,0.28556167944395483,0.1835178754830777,1025263516.5584615,1681791979.8032665,2102825349.4262078
290,0.0065682342623596505,2.4621373065137044,0.005065747308593553,0.001,0.20919517530150084,1021123782.4750638,1410074582.511673,1653800999.0461173
291,0.0653273259034579,1.3626660196037654,0.0015551278451107738,0.21363080033919113,0.21076957194540102,1054889147.6347516,1737488058.3572998,2357582133.822903
292,0.0219361176878339,4.449490266700188,0.0019097315679750117,0.5670898043068456,0.10614507793355966,1813078081.1529856,5749615687.8432045,6603936155.618965
293,0.0372275521770986,0.3793130646956633,0.008221420044957524,0.5696386576618719,0.13461748359802206,1082798553.83095,2228399422.0207963,2939682547.81408
294,0.001,0.001,0.0068923494243677205,0.3243069439245206,0.05495374985781182,1047646919.408635,1674784200.3862903,2021834049.4841883
295,0.009408212184641322,0.7623138623596829,0.01139062122272502,0.9914673483072194,0.001,1246214421.5505426,3599128582.753896,5152529684.98315
296,0.004444005021618297,3.1256207406269754,0.0015345814768121168,0.14732080190233462,0.001,1072499294.9292407,2022608447.5818267,3180977534.3510427
297,0.020972059714541157,0.433263462217939,0.001,0.36637367294737117,0.0815010527385621,1047389811.4470251,1833073634.4883053,2417114097.6628246
298,0.001,2.861482785532958,0.001,0.21710703418639965,0.009397448807288933,1153051084.3949447,2566436327.102481,3823881732.69771
299,0.012843738440006112,0.001,0.006290983820696927,0.5894262693919591,0.03158897420335503,1083079644.6525555,2032498808.3843226,2922821192.717917
300,0.029262502101261093,1.7520793616958832,0.006602381885917443,0.14798220016956562,0.16785489018553282,1011416043.7908287,1610236275.0435197,2050910663.2535813
301,0.021875209437058146,1.0029986998566924,0.001,0.3175511402006514,0.08820609081367706,1107815420.9716253,2097846320.7261274,3000233224.0943766
302,0.025988194691885486,3.1136462374418437,0.0017512857182731662,0.001,0.12103542141325241,1023352832.3584924,1407668894.1102722,1643173746.4698691
303,0.001,2.0640080737110686,0.001,0.3169563748526007,0.001,1159601804.0092769,2838317528.0172977,4240111651.9336987
304,0.031272236606084775,0.001,0.011510368391950269,0.020073174406943117,0.10489708287712904,1010982969.9003725,1384344730.0017078,1560547485.2590017
305,0.04263304691825507,3.1522001218234,0.010704215351374727,0.001,0.17301923506532613,1026806115.9397335,1393713329.147134,1619431925.8207915
306,0.001,1.766604899414637,0.013904210292007366,0.3716890312697189,0.0714670228316823,1129180753.379232,2564604796.5161533,4023192609.222965
307,0.02127914160251194,1.9663331712309515,0.001,0.6968863204563815,0.053314509769414334,1580896777.037976,4944037938.055356,6045115555.483229
308,0.003292965893031699,1.9110370968971417,0.003300470050145458,0.5523857926086799,0.05773044079228453,1409618745.8381526,4392062849.585886,5675325874.923976
309,0.001,1.9369228980144455,0.006842052749597854,0.05430106964745901,0.08798282713388025,1016211254.3733691,1440037310.272287,1700840568.56956
310,0.006089624284575308,0.8998559333714875,0.009668046159897699,0.29793601557477595,0.05314458649974379,1082928829.4675212,1973816508.3105927,2990015678.8068676
311,0.001,0.8848554829752975,0.00041216922437939917,0.4741025119825117,0.20968825665015212,1129041716.9614851,2526262280.71396,4141718021.4684405
312,0.027127132601966187,0.3852258442461616,0.006847089660220946,0.27331931245224966,0.001,1045268042.8375793,1673760000.620504,2256706629.036877
313,0.039525376930338536,0.9940698694474146,0.001,0.0993186650435969,0.16077646597189624,1030507253.1810908,1490429256.6951947,1735738621.0227923
314,0.030222215056932865,1.2429330039500108,0.0029807107439131448,0.30285842355967557,0.001,1064251877.421914,2082805762.9495974,3138322625.7834187
315,0.001,0.001,0.003541643980269923,0.001,0.0750164260316416,1032930837.1767135,1472035133.2187717,1721268958.9576876
316,0.05688018202371187,0.13414916962341916,0.001,0.1181542107981047,0.13028447161274664,1031022770.6958271,1467615097.5267954,1808986249.4671528
317,0.03867763809927533,1.276735257742379,0.0030779441564469227,0.04182446839245979,0.001,1032359121.3303185,1442719539.1158667,1702128277.9857404
318,0.001,2.9373278823805706,0.008049346624169928,0.001,0.030928188710253976,1016420446.7997319,1424206210.889433,1648111349.2547615
319,0.04175704919158099,1.8853216852529855,0.001,0.001,0.20551208781748306,1032790873.6193794,1423942788.4148207,1662431073.8312314
320,0.042628767541069826,0.796708951744453,0.007893220395704762,0.952519644704032,0.09878890534305264,1274062158.0282633,3561834038.1141005,5410263508.471082
321,0.031674677213231923,2.39035006290331,0.005959940942320858,0.001,0.1503457430561518,1021718301.821621,1389931709.256126,1600179524.4883466
322,0.0346145773470201,5.5343855877507435,0.001955164457651303,0.3358984384178564,0.001543073087714203,1543915465.0373125,4774368130.916596,5880746570.81889
323,0.001,1.2223664337060587,0.008516891737549565,0.6867272888623994,0.13462744163787504,1338133326.9065309,3962374332.4170175,5189968427.553311
324,0.001,2.134319487673257,0.0094990778364923,0.20642968677275392,0.16573285516201008,1076392491.3985417,2097077758.9767013,3050403432.388735
325,0.00960094420550089,1.6939024362307897,0.006983909726558964,0.43452559870726637,0.1812186095185936,1167273111.4623923,2929295241.329297,4169708786.24329
326,0.028773499812201588,1.700271991138496,0.001,0.8380736801747835,0.001,1467112881.4137259,4917907807.312663,6272618160.548321
327,0.001,3.367025281422574,0.00985933059124773,0.001,0.001,1024737715.6638781,1385045007.6645184,1606983177.1247418
328,0.01966267132720675,2.7462343354046905,0.003928318274914907,0.27719500935294106,0.001,1191726597.36919,2731180686.999053,3904485163.1734943
329,0.02701913338251217,1.8579410897465154,0.012825933510727291,0.18810376201111056,0.04814216046400104,1078623458.7306316,1918918832.1107562,2332747730.5313287
330,0.03795789176420249,0.001,0.004730004303224682,0.1260546887681997,0.19049451587114485,1026653249.5063318,1462477895.9991145,1731827657.05337
331,0.06192781977524894,3.204101941936501,0.013098693916698215,0.5150534878975903,0.12280069434734942,1466409861.1498995,4385896792.667848,5504203203.232928
332,0.035104774715897895,0.3655309382698533,0.0020418601678632263,0.2594022828083662,0.001,1039928237.2200787,1695147025.3336945,2134450994.6547017
333,0.021944170116367016,1.8351343149191641,0.009147805768974721,0.30554250810366096,0.02418476863298638,1116639747.7663255,2395030267.069234,3660290667.4178786
334,0.02078507467405096,2.222579024280096,0.010641135757601367,0.30589457012328464,0.001,1136096481.3235936,2525547148.668062,3575694739.8229427
335,0.03974003740157166,0.001,0.0019383971309947117,0.46152790446471914,0.07326263234016799,1060619532.7278423,1850031193.6587946,2520686721.5855727
336,0.06966002842048521,3.353385294647569,0.0022971635572897682,0.001,0.16145571726268365,1029110039.5995739,1406839549.3956232,1619365103.991969
337,0.014915532589545921,2.2766814729875335,0.005599519393429236,0.01163990122927433,0.19884669208780872,1024739834.3428751,1419311967.0843835,1561684018.574625
338,0.023548258991900523,2.4299839315910345,0.00584687333370816,0.7413431862474278,0.1647054108199058,1623898576.108544,5246878973.128927,6281903520.491959
339,0.015541102206961295,0.001,0.0050460837607448905,0.5689805871903861,0.27614561162367846,1049800169.4857253,1819628188.739885,2407367037.9150634
340,0.012408825168253961,1.8640029065235364,0.0019473471512921588,0.3859529273786958,0.001,1210721698.4512548,3112061528.3933754,4789186915.024016
341,0.01609747518570948,2.6011813928107053,0.005942398167331285,0.5088304837808415,0.001,1405374484.7961717,4426418841.201206,5606942611.512303
342,0.001,1.0059415363138626,0.007964286370972802,0.24890650657019772,0.05986747628917364,1065578952.9720097,1889592862.3675935,2681494321.251474
343,0.001,3.5279143075813137,0.006899300423300367,0.5796744248260293,0.001,1749448024.7399602,5577256785.3436365,6611854920.933508
344,0.001,2.7572852666164107,0.001,0.4790461825080715,0.09506080028839226,1474417822.6713178,4547193734.747364,5914186236.348388
345,0.007297434100052954,2.1022549369537833,0.006974454983147311,0.001,0.001,1028123967.8893049,1424132434.3725,1662890506.756772
346,0.009414805649498908,1.0334154309607182,0.012464112719023422,0.5261105129948157,0.021777099977722453,1148270835.287751,2790478972.2691708,4226895654.0434217
347,0.006118471239336728,0.5035313970330556,0.010140549987646557,0.06619388149165759,0.26783472365764427,1030831030.2951441,1442846707.8478436,1667731381.1790822
348,0.030617110891078506,2.5521368479380158,0.001,0.35647465382379595,0.2241309932393384,1199478890.589367,2909949186.544548,4409511182.652033
349,0.001,5.3838398423139955,0.0015657695947264914,0.3044756675608349,0.09586925722683784,1550079811.6407022,4817679528.261484,5957775822.278353
350,0.018379339829365935,2.768005380738265,0.012413914831081922,0.6532194120766752,0.11885545358262381,1704410875.0597293,5397481750.716606,6426922550.864761
351,0.027087682635605365,1.6934086552296392,0.00912197470000944,0.1897052685122127,0.001,1052701497.0877842,1801427611.9953601,2214241503.4245787
352,0.022582684899427406,0.001,0.0029945931105980375,0.49024013057300586,0.22953358082297987,1043812412.0528126,1789518557.2332573,2462952033.472793
353,0.04494873003509492,0.4920637634634506,0.001,0.32665202788275927,0.001,1065800058.3986413,1802916345.7631361,2558856553.3473263
354,0.025684986342877438,0.001,0.00855385189270937,0.3192377740208608,0.017045092685000734,1046510082.9299142,1647214636.3818662,2048379518.395111
355,0.001,0.001,0.012645090021181284,0.001,0.06725429666962959,1023932263.4142132,1426163521.1037226,1597994622.118663
356,0.027222584701347374,0.5759379592361122,0.008232489095287376,0.27818791043888824,0.24737312838608533,1050322219.7758467,1746275996.3705769,2180101917.079065
357,0.0002963114152320194,0.17392648670618027,0.006201161417001417,0.7825012515878689,0.1008000537300964,1106508859.699209,2418798392.724689,3781149009.301112
358,0.012260420354180294,2.3901574612878385,0.006987398133175671,0.42944671854030975,0.15796694311572654,1374074159.5992742,3991633893.4861217,5690231848.196329
359,0.06987235211802612,1.128492907392621,0.0016276214287676916,0.33696915028178703,0.081976381270122,1076775273.7941964,2058564975.2336102,2736389753.8401127
360,0.016943733660766933,0.6888810954936702,0.0015059154054248274,0.755206684551016,0.0238170959451732,1187688806.7989986,3105212341.3860326,4886148302.321669
361,0.02548190310300622,0.7549491487550675,0.001,0.41150294767290674,0.05984561375295539,1119894444.2025678,2192287321.7752104,3274454986.3405457
362,0.005719490030362311,0.848335236267102,0.006665319835838953,0.42539689882582765,0.10900674896095136,1098638760.0492606,2242517246.444763,3255655731.4052825
363,0.023015093498884316,1.641799902225182,0.0024235838195057636,0.14263998189313962,0.11881707254722033,1040694281.0968107,1632815115.2061324,2071494628.8287625
364,0.045685077445881905,4.641918286924304,0.0022669268746950467,0.09335950659457196,0.13560796082790075,1031082188.5600092,1674716586.441278,2124057466.974012
365,0.06924381835240916,1.3653930373526815,0.013345365546547708,0.32115084616366457,0.10841658883721614,1074584643.4876776,2029596929.0201714,2918209772.7051525
366,0.007897982619996058,0.334754621900732,0.005102616877806381,0.13387749805870117,0.0582960849682974,1026462396.0343509,1478763671.4268372,1714006132.9957662
367,0.05913571991154759,1.9655243949868195,0.001,0.5405252126153337,0.18543112263407138,1255002526.7705824,3474851745.7117577,4882904199.045246
368,0.0049951950233896696,2.252177138020052,0.00757023839908739,0.18278090142804596,0.001,1088465897.404944,2018675090.824308,2558268416.5289574
369,0.01769274626740255,0.001,0.010882232553340226,0.6113829083908896,0.15129057258322853,1062977612.169197,1933310935.8029203,2776681939.291338
370,0.005164792907615011,2.2278817942063087,0.005303746775576457,0.8230059128117024,0.14213178647333685,1605511178.0991263,5239059490.490828,6369919139.693052
371,0.0097309972718786,0.001,0.0018500737498605541,0.30045141029413647,0.2040244225100447,1026060119.9443315,1577061439.5198603,1961257552.2323103
372,0.01810664169998186,2.286467129173819,0.001,0.22301829034490517,0.13221635421600458,1062733208.3803965,2053481021.3328567,2810351770.4353294
373,0.004727655672724058,0.4875385587288972,0.000663070964315963,0.19116045734351478,0.19810487219845677,1043280953.2705848,1668413646.690151,1983081191.4293118
374,0.015571802452048323,0.001,0.006040498796166385,0.0713799438391717,0.3402683860053183,1011350236.5746257,1411580289.5700338,1639391005.8724082
375,0.001,1.3234971830266296,0.007780790327832209,1.0355765670260315,0.10603064671136005,1497473253.0715952,4737724142.8496065,6182350593.555101
376,0.02106458271457825,1.054696457023086,0.001,0.5332204050504025,0.2226300605217567,1152827814.8295908,2803160512.883969,4116999013.4567413
377,0.01662198806183263,4.557695311865785,0.0076328465785011285,0.4477366161916191,0.15962908239344384,1666001871.1530254,5124787450.495393,6257644799.952227
378,0.0611310276183034,2.6520741651452386,0.001,0.4615692526144317,0.001,1305095902.420745,3849308405.635667,5328778908.558831
379,0.018399444983306357,0.001,0.0077126529803766535,0.10924172315543193,0.16910090686065582,1020266340.0110687,1457874597.0428517,1697429635.5962532
380,0.009432296288238355,1.1753301895938355,0.001,0.001,0.04896700855523668,1020595386.1248344,1436300105.881514,1750485595.7584546
381,0.015640807938735624,4.479292785202217,0.00680066527657152,0.001,0.001,1041713047.2770001,1425970392.607456,1631763534.5451756
382,0.019446075952936338,3.365598166805617,0.012554646406740172,0.33063844887614435,0.17174803650962017,1323428867.1305661,3841928278.732345,5261485778.335921
383,0.0005214637192498713,1.4827260459966791,0.0045160176246013695,0.7484817204429697,0.14262939745425388,1453805639.9274673,4563007079.22979,6091502145.556822
384,0.001,2.3060519410353715,0.007394102787619707,0.2154683760278297,0.07974477800720495,1096533739.952264,2099043168.2595158,3092855755.6481447
385,0.011457166607461605,2.7096299132765354,0.0053647112855601765,0.012869266476613295,0.2112680088181364,1023702798.9662943,1434002663.9781108,1685152243.5577164
386,0.01879500687801678,3.4595116604155685,0.005301290770066528,0.3268692071986483,0.001,1343548893.4981515,3693336371.254979,4909875571.254727
387,0.03320593683057467,0.001,0.005048357984601981,0.47673643629121293,0.16585877967030221,1060365481.0186166,1862270605.8804777,2576055839.9100456
388,0.011509586177178547,0.001,0.010475140256235204,0.7925282054895244,0.001,1103790722.317675,2202498705.2176027,3218156888.243134
389,0.021418552781794317,1.6282577128355356,0.001,0.001,0.3885560249615082,1026195421.9395032,1412537629.7623246,1630146758.9912763
390,0.06741333833604872,2.490399408143353,0.014162988178041683,0.19736565357983,0.09468909701376227,1084579805.4983761,1866892302.3865597,2538670476.822237
391,0.03054983938653129,1.7414922126609427,0.0022417129145505675,0.001,0.23792988094340395,1009260738.6741513,1394187431.7088063,1611472485.3369653
392,0.001,0.3703890505403289,0.005379175263643597,0.22436886632373568,0.13652561779711822,1040607785.7624885,1607148961.8746767,2008005338.5551472
393,0.001,1.773189236795337,0.008125582309706673,0.17032194200022138,0.08530961921175217,1088081918.8624904,1891242777.7063303,2394454149.710825
394,0.035306499143331754,2.7941465716080742,0.0006269043968266629,0.15736046918578375,0.18875931665964815,1071329905.8470751,1844442233.599398,2473369838.5099936
395,0.018715775256360756,0.07371099046880647,0.009869766596160663,0.025760311344753817,0.08449729505226386,1011622585.3007207,1417086339.235919,1566097252.3380547
396,0.014404310595115705,1.1546443513343356,0.004245362990818501,0.42921282901586233,0.14478416042497347,1124422198.098855,2483876943.231389,3920219943.1538486
397,0.02369957781127768,0.13728458391424136,0.00022927455053872812,0.4395573605401739,0.17716843755359007,1070608193.9620993,1940390840.4173796,2787674872.294309
398,0.001,1.0520966053897107,0.008301776421112548,0.16768026761647636,0.19459369217412986,1048818488.3221031,1700046867.2985628,2094034525.3239028
399,0.008436056014134493,1.2737957199456265,0.012378004300712234,0.3767283505159875,0.001,1143438795.2778513,2409375221.9230614,3657982310.382141
400,0.038594450421380114,2.5275803080581163,0.0029906569309596865,0.001,0.0024156655643570585,1028450018.2435263,1430480896.0826335,1621790638.3605003
401,0.03546781428503265,0.04285428123774038,0.014431178566578006,0.8764648478297057,0.19724757204190796,1080857812.9215858,2254379988.5605683,3318782614.0832458
402,0.027707128652109975,0.001,0.006084447146179372,0.8654498196477094,0.0712493485615617,1099333729.4049757,2228661676.716134,3706887237.8791747
403,0.006882460727245245,1.7958359309014993,0.006777599265412334,0.08768287323944043,0.14329602327526347,1019413736.2943828,1513366586.9412432,1828532829.629686
